declaration_id,donation_id_transparency,donation_amount,donation_range,,donation_type,donation_year,donation_date,donation_origin,recipient_id_transparency,person_id_recipient,recipient_type,recipient_person_entry,recipient_last_name,recipient_name,recipient_party,donor_id_transparency,company_id_transparency,person_id_transparency,donor_type,donor_person_entry,donor_last_name_01,donor_name_01,donor_gender_01,donor_last_name_02,donor_name_02,donor_gender_02,source_name,additional_notes,record_date_of_entry
,DO201909641,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01968,,PE00254,Parlamentare o membro del Governo,cruciolimattia,Crucioli,Mattia,M,,,,party_website,,10/05/2020
,DO201909642,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01662,,PE00345,Parlamentare o membro del Governo,evangelistaelviralucia,Evangelista,Elvira Lucia,F,,,,party_website,,10/05/2020
,DO201909643,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01683,,PE00414,Parlamentare o membro del Governo,gallinellafilippo,Gallinella,Filippo,M,,,,party_website,,10/05/2020
,DO201909644,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01704,,PE00497,Parlamentare o membro del Governo,lanzigabriele,Lanzi,Gabriele,M,,,,party_website,,10/05/2020
,DO201909645,6000,"5.000,01-10.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00799,,PE00508,Parlamentare o membro del Governo,licatinicaterina,Licatini,Caterina,F,,,,party_website,,10/05/2020
,DO201909646,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00846,,PE00554,Parlamentare o membro del Governo,manieroalvise,Maniero,Alvise,M,,,,party_website,,10/05/2020
,DO201909647,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01750,,PE00662,Parlamentare o membro del Governo,ortisfabrizio,Ortis,Fabrizio,M,,,,party_website,,10/05/2020
,DO201909648,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01750,,PE00662,Parlamentare o membro del Governo,ortisfabrizio,Ortis,Fabrizio,M,,,,party_website,,10/05/2020
,DO201909649,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00998,,PE00676,Parlamentare o membro del Governo,palmisanovalentina,Palmisano,Valentina,F,,,,party_website,,10/05/2020
,DO201909650,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01025,,PE00702,Parlamentare o membro del Governo,pennaleonardosalvatore,Penna,Leonardo Salvatore,M,,,,party_website,,10/05/2020
,DO201909651,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00270,,PE00035,Parlamentare o membro del Governo,azzolinalucia,Azzolina,Lucia,F,,,,party_website,,10/05/2020
,DO201909652,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01607,,PE00170,Parlamentare o membro del Governo,carbonaroalessandra,Carbonaro,Alessandra,F,,,,party_website,,10/05/2020
,DO201909653,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01968,,PE00254,Parlamentare o membro del Governo,cruciolimattia,Crucioli,Mattia,M,,,,party_website,,10/05/2020
,DO201909654,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01670,,PE00380,Parlamentare o membro del Governo,floridiabarbara,Floridia,Barbara,F,,,,party_website,,10/05/2020
,DO201909655,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01671,,PE00384,Parlamentare o membro del Governo,fontanailaria,Fontana,Ilaria,F,,,,party_website,,10/05/2020
,DO201909656,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01716,,PE00541,Parlamentare o membro del Governo,maglionepasquale,Maglione,Pasquale,M,,,,party_website,,10/05/2020
,DO201909657,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01914,,PE00584,Parlamentare o membro del Governo,matriscianosusy,Matrisciano,Susy,F,,,,party_website,,10/05/2020
,DO201909658,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01740,,PE00626,Parlamentare o membro del Governo,moronesevilma,Moronese,Vilma,F,,,,party_website,,10/05/2020
,DO201909659,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01740,,PE00626,Parlamentare o membro del Governo,moronesevilma,Moronese,Vilma,F,,,,party_website,,10/05/2020
,DO201909660,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01749,,PE00660,Parlamentare o membro del Governo,orricoannalaura,Orrico,Anna Laura,F,,,,party_website,,10/05/2020
,DO201909661,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01749,,PE00660,Parlamentare o membro del Governo,orricoannalaura,Orrico,Anna Laura,F,,,,party_website,,10/05/2020
,DO201909662,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01760,,PE00694,Parlamentare o membro del Governo,patuanellistefano,Patuanelli,Stefano,M,,,,party_website,,10/05/2020
,DO201909663,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01032,,PE00709,Parlamentare o membro del Governo,perilligianluca,Perilli,Gianluca,M,,,,party_website,,10/05/2020
,DO201909664,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01049,,PE00726,Parlamentare o membro del Governo,pignatonededalocosimogaetano,Pignatone,Dedalo Cosimo Gaetano,M,,,,party_website,,10/05/2020
,DO201909665,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01934,,PE00825,Parlamentare o membro del Governo,santilloagostino,Santillo,Agostino,M,,,,party_website,,10/05/2020
,DO201909666,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01934,,PE00825,Parlamentare o membro del Governo,santilloagostino,Santillo,Agostino,M,,,,party_website,,10/05/2020
,DO201909667,2000,"500,00-5.000,00",,contribution,2019,21/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01825,,PE00977,Parlamentare o membro del Governo,zanichellidavide,Zanichelli,Davide,M,,,,party_website,,10/05/2020
,DO201909668,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01603,,PE00009,Parlamentare o membro del Governo,aiellopiera,Aiello,Piera,F,,,,party_website,,10/05/2020
,DO201909669,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01603,,PE00009,Parlamentare o membro del Governo,aiellopiera,Aiello,Piera,F,,,,party_website,,10/05/2020
,DO201909670,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01633,,PE00062,Parlamentare o membro del Governo,bellamarco,Bella,Marco,M,,,,party_website,,10/05/2020
,DO201909671,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01875,,,Persona,bordonarogiuseppina,Bordonaro,Giuseppina,F,,,,party_website,,10/05/2020
,DO201909672,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01882,,PE00194,Parlamentare o membro del Governo,cataldiroberto,Cataldi,Roberto,M,,,,party_website,,10/05/2020
,DO201909673,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01882,,PE00194,Parlamentare o membro del Governo,cataldiroberto,Cataldi,Roberto,M,,,,party_website,,10/05/2020
,DO201909674,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01882,,PE00194,Parlamentare o membro del Governo,cataldiroberto,Cataldi,Roberto,M,,,,party_website,,10/05/2020
,DO201909675,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01956,,PE00211,Parlamentare o membro del Governo,chiazzesegiuseppe,Chiazzese,Giuseppe,M,,,,party_website,,10/05/2020
,DO201909676,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01974,,PE00271,Parlamentare o membro del Governo,darrandoceleste,D'Arrando,Celeste,F,,,,party_website,,10/05/2020
,DO201909677,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01673,,PE00386,Parlamentare o membro del Governo,forcinitifrancesco,Forciniti,Francesco,M,,,,party_website,,10/05/2020
,DO201909678,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01712,,PE00528,Parlamentare o membro del Governo,lovecchiogiorgio,Lovecchio,Giorgio,M,,,,party_website,,10/05/2020
,DO201909679,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01712,,PE00528,Parlamentare o membro del Governo,lovecchiogiorgio,Lovecchio,Giorgio,M,,,,party_website,,10/05/2020
,DO201909680,"3416,64","500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00846,,PE00554,Parlamentare o membro del Governo,manieroalvise,Maniero,Alvise,M,,,,party_website,,10/05/2020
,DO201909681,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01914,,PE00584,Parlamentare o membro del Governo,matriscianosusy,Matrisciano,Susy,F,,,,party_website,,10/05/2020
,DO201909682,2000,"500,00-5.000,00",,contribution,2019,22/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01746,,PE00651,Parlamentare o membro del Governo,nocerinosimonanunzia,Nocerino,Simona Nunzia,F,,,,party_website,,10/05/2020
,DO201909683,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01995,,PE00321,Parlamentare o membro del Governo,dipiazzastanislao,Di Piazza,Stanislao,M,,,,party_website,,10/05/2020
,DO201909684,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01995,,PE00321,Parlamentare o membro del Governo,dipiazzastanislao,Di Piazza,Stanislao,M,,,,party_website,,10/05/2020
,DO201909685,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01995,,PE00321,Parlamentare o membro del Governo,dipiazzastanislao,Di Piazza,Stanislao,M,,,,party_website,,10/05/2020
,DO201909686,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01703,,PE00496,Parlamentare o membro del Governo,lannuttielio,Lannutti,Elio,M,,,,party_website,,10/05/2020
,DO201909687,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01703,,PE00496,Parlamentare o membro del Governo,lannuttielio,Lannutti,Elio,M,,,,party_website,,10/05/2020
,DO201909688,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01703,,PE00496,Parlamentare o membro del Governo,lannuttielio,Lannutti,Elio,M,,,,party_website,,10/05/2020
,DO201909689,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01703,,PE00496,Parlamentare o membro del Governo,lannuttielio,Lannutti,Elio,M,,,,party_website,,10/05/2020
,DO201909690,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01703,,PE00496,Parlamentare o membro del Governo,lannuttielio,Lannutti,Elio,M,,,,party_website,,10/05/2020
,DO201909691,2000,"500,00-5.000,00",,contribution,2019,25/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01784,,PE00823,Parlamentare o membro del Governo,santangelovincenzo,Santangelo,Vincenzo,M,,,,party_website,,10/05/2020
,DO201909692,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01869,,PE00012,Parlamentare o membro del Governo,alaimoroberta,Alaimo,Roberta,F,,,,party_website,,10/05/2020
,DO201909693,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01869,,PE00012,Parlamentare o membro del Governo,alaimoroberta,Alaimo,Roberta,F,,,,party_website,,10/05/2020
,DO201909694,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01869,,PE00012,Parlamentare o membro del Governo,alaimoroberta,Alaimo,Roberta,F,,,,party_website,,10/05/2020
,DO201909695,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01870,,,Persona,albanesegiacinto,Albanese,Giacinto,M,,,,party_website,,10/05/2020
,DO201909696,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01870,,,Persona,albanesegiacinto,Albanese,Giacinto,M,,,,party_website,,10/05/2020
,DO201909697,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01870,,,Persona,albanesegiacinto,Albanese,Giacinto,M,,,,party_website,,10/05/2020
,DO201909698,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00253,,PE00022,Parlamentare o membro del Governo,angiolanunzio,Angiola,Nunzio,M,,,,party_website,,10/05/2020
,DO201909699,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00253,,PE00022,Parlamentare o membro del Governo,angiolanunzio,Angiola,Nunzio,M,,,,party_website,,10/05/2020
,DO201909700,2000,"500,00-5.000,00",,contribution,2019,26/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00253,,PE00022,Parlamentare o membro del Governo,angiolanunzio,Angiola,Nunzio,M,,,,party_website,,10/05/2020
